student_id,name,category,city,marks,attendance_status,attempt_number,exam_date
21161,Anjali_21161,General,Mumbai,0,Absent,3,22-01-2026
21162,Sunita_21162,General,Jaipur,0,Absent,3,08-02-2026
21163,Rohit_21163,OBC,Kolkata,0,Absent,2,05-01-2026
21164,Rahul_21164,SC,Lucknow,81,Present,2,23-02-2026
21165,Anjali_21165,General,Lucknow,0,Absent,2,04-01-2026
21166,Anjali_21166,SC,Mumbai,0,Absent,2,06-02-2026
21167,Arjun_21167,SC,Delhi,48,Present,2,05-02-2026
21168,Simran_21168,General,Kolkata,77,Present,3,02-02-2026
21169,Priya_21169,OBC,Bangalore,0,Absent,2,01-01-2026
21170,Simran_21170,OBC,Bangalore,65,Present,2,02-02-2026
21171,Pradeep_21171,SC,Bhopal,91,Present,2,01-01-2026
21172,Amit_21172,General,Jaipur,0,Absent,3,19-02-2026
21173,Nitin_21173,OBC,Hyderabad,0,Absent,2,02-02-2026
21174,Sneha_21174,OBC,Lucknow,68,Present,2,11-01-2026
21175,Manish_21175,SC,Pune,0,Absent,1,05-01-2026
21176,Sahil_21176,General,Hyderabad,90,Present,3,10-02-2026
21177,Komal_21177,EWS,Bhopal,0,Absent,3,09-01-2026
21178,Isha_21178,OBC,Bangalore,70,Present,2,01-03-2026
21179,Vikas_21179,OBC,Mumbai,0,Absent,1,03-01-2026
21180,Kiran_21180,General,Kolkata,62,Present,3,09-01-2026
21181,Meera_21181,OBC,Pune,0,Absent,3,01-02-2026
21182,Simran_21182,General,Bhopal,0,Absent,2,12-01-2026
21183,Rakesh_21183,General,Pune,0,Absent,2,03-02-2026
21184,Ritu_21184,OBC,Pune,78,Present,3,02-01-2026
21185,Meera_21185,EWS,Pune,0,Absent,2,20-02-2026
21186,Anjali_21186,General,Bhopal,0,Absent,2,18-02-2026
21187,Kunal_21187,General,Bhopal,87,Present,3,13-01-2026
21188,Priya_21188,General,Lucknow,58,Present,3,06-01-2026
21189,Arjun_21189,General,Pune,0,Absent,3,03-01-2026
21190,Sahil_21190,General,Kolkata,0,Absent,1,17-01-2026
21191,Pradeep_21191,General,Mumbai,70,Present,2,01-03-2026
21192,Harsh_21192,SC,Pune,75,Present,1,04-01-2026
21193,Nitin_21193,OBC,Lucknow,63,Present,3,25-01-2026
21194,Sahil_21194,OBC,Pune,0,Absent,1,01-01-2026
21195,Suresh_21195,EWS,Bangalore,0,Absent,2,02-01-2026
21196,Amit_21196,General,Mumbai,71,Present,2,15-02-2026
21197,Kunal_21197,General,Lucknow,0,Absent,3,15-01-2026
21198,Suresh_21198,General,Jaipur,0,Absent,1,10-01-2026
21199,Kunal_21199,EWS,Kolkata,0,Absent,3,21-02-2026
21200,Divya_21200,OBC,Jaipur,57,Present,1,03-01-2026
21201,Neha_21201,General,Hyderabad,75,Present,1,02-03-2026
21202,Neha_21202,OBC,Pune,59,Present,2,21-01-2026
21203,Kiran_21203,General,Delhi,0,Absent,2,14-02-2026
21204,Simran_21204,General,Mumbai,64,Present,3,15-02-2026
21205,Ritu_21205,SC,Delhi,67,Present,1,09-01-2026
21206,Rahul_21206,OBC,Mumbai,81,Present,2,08-01-2026
21207,Rohit_21207,SC,Pune,0,Absent,3,10-01-2026
21208,Anita_21208,OBC,Bhopal,0,Absent,1,19-01-2026
21209,Amit_21209,OBC,Bangalore,0,Absent,1,11-02-2026
21210,Anjali_21210,OBC,Delhi,84,Present,1,11-01-2026
21211,Anjali_21211,General,Lucknow,0,Absent,2,04-02-2026
21212,Sneha_21212,General,Mumbai,0,Absent,1,26-01-2026
21213,Harsh_21213,General,Bangalore,0,Absent,1,19-02-2026
21214,Amit_21214,General,Kolkata,52,Present,1,15-02-2026
21215,Divya_21215,General,Bangalore,0,Absent,3,06-02-2026
21216,Komal_21216,OBC,Kolkata,74,Present,2,26-02-2026
21217,Anita_21217,General,Jaipur,46,Present,3,12-01-2026
21218,Meera_21218,OBC,Chennai,76,Present,1,14-02-2026
21219,Rahul_21219,General,Lucknow,0,Absent,3,04-01-2026
21220,Sahil_21220,General,Bangalore,0,Absent,2,23-01-2026
21221,Anita_21221,General,Delhi,90,Present,2,25-02-2026
21222,Priya_21222,General,Mumbai,90,Present,2,27-02-2026
21223,Simran_21223,General,Jaipur,0,Absent,2,21-01-2026
21224,Pradeep_21224,General,Jaipur,0,Absent,3,20-01-2026
21225,Amit_21225,General,Bhopal,64,Present,1,25-01-2026
21226,Suresh_21226,General,Mumbai,0,Absent,3,11-02-2026
21227,Priya_21227,SC,Kolkata,0,Absent,2,17-01-2026
21228,Priya_21228,EWS,Chennai,71,Present,2,10-02-2026
21229,Ritu_21229,General,Mumbai,67,Present,3,15-01-2026
21230,Nitin_21230,General,Jaipur,0,Absent,3,02-02-2026
21231,Kunal_21231,SC,Bangalore,0,Absent,2,22-02-2026
21232,Harsh_21232,SC,Hyderabad,0,Absent,1,10-02-2026
21233,Suresh_21233,General,Bangalore,0,Absent,1,28-01-2026
21233,Suresh_21233,General,Bangalore,0,Absent,1,28-01-2026
21234,Manish_21234,SC,Pune,0,Absent,3,29-01-2026
21234,Manish_21234,SC,Pune,0,Absent,3,29-01-2026
21235,Harsh_21235,General,Hyderabad,0,Absent,1,18-02-2026
21236,Kiran_21236,General,Pune,0,Absent,1,02-01-2026
21237,Ritu_21237,General,Chennai,49,Present,1,04-02-2026
21238,Tarun_21238,OBC,Bangalore,80,Present,3,17-01-2026
21239,Kunal_21239,SC,Hyderabad,0,Absent,1,19-02-2026
21240,Rakesh_21240,General,Lucknow,89,Present,1,16-01-2026
21240,Rakesh_21240,General,Lucknow,71,Present,1,16-01-2026
21241,Sneha_21241,SC,Delhi,0,Absent,2,29-01-2026
21242,Kiran_21242,General,Delhi,82,Present,2,18-01-2026
21243,Kiran_21243,SC,Mumbai,56,Present,2,28-02-2026
21244,Neha_21244,General,Delhi,0,Absent,3,10-01-2026
21245,Pradeep_21245,General,Bangalore,86,Present,3,10-02-2026
21246,Simran_21246,OBC,Bhopal,64,Present,3,31-01-2026
21247,Arjun_21247,OBC,Bangalore,0,Absent,3,11-02-2026
21248,Ritu_21248,General,Chennai,0,Absent,3,07-01-2026
21249,Nitin_21249,General,Chennai,0,Absent,3,27-01-2026
21250,Tarun_21250,General,Pune,67,Present,3,03-02-2026
21251,Manish_21251,EWS,Bangalore,0,Absent,3,13-02-2026
21252,Rahul_21252,General,Mumbai,65,Present,1,14-01-2026
21253,Pooja_21253,General,Bangalore,0,Absent,3,15-01-2026
21254,Anjali_21254,OBC,Lucknow,0,Absent,2,26-01-2026
21255,Deepak_21255,General,Kolkata,0,Absent,3,06-02-2026
21256,Sneha_21256,General,Mumbai,0,Absent,2,05-01-2026
21257,Meera_21257,OBC,Lucknow,59,Present,1,16-02-2026
21258,Sneha_21258,OBC,Mumbai,59,Present,2,02-02-2026
21259,Pradeep_21259,General,Bhopal,75,Present,1,14-01-2026
21260,Anita_21260,OBC,Hyderabad,46,Present,2,25-01-2026
21261,Komal_21261,OBC,Delhi,78,Present,3,12-02-2026
21262,Rohit_21262,General,Bhopal,47,Present,3,20-01-2026
21263,Deepak_21263,General,Delhi,0,Absent,3,09-02-2026
21264,Tarun_21264,General,Hyderabad,61,Present,1,13-01-2026
21265,Rahul_21265,OBC,Jaipur,78,Present,2,30-01-2026
21266,Priya_21266,General,Bangalore,69,Present,1,01-01-2026
21267,Pradeep_21267,SC,Pune,74,Present,1,04-02-2026
21268,Rakesh_21268,OBC,Delhi,0,Absent,1,28-01-2026
21269,Harsh_21269,OBC,Bangalore,72,Present,1,10-02-2026
21270,Divya_21270,General,Chennai,0,Absent,1,27-02-2026
21271,Priya_21271,General,Mumbai,0,Absent,1,11-02-2026
21272,Nitin_21272,General,Bangalore,82,Present,1,18-01-2026
21273,Kavita_21273,General,Jaipur,0,Absent,2,06-01-2026
21274,Sahil_21274,OBC,Chennai,0,Absent,1,05-01-2026
21275,Meera_21275,General,Mumbai,0,Absent,3,08-01-2026
21276,Isha_21276,General,Bhopal,0,Absent,3,25-01-2026
21277,Divya_21277,EWS,Hyderabad,80,Present,3,27-02-2026
21278,Isha_21278,SC,Lucknow,90,Present,3,30-01-2026
21279,Sunita_21279,EWS,Pune,0,Absent,2,22-01-2026
21280,Neha_21280,SC,Mumbai,0,Absent,1,17-01-2026
21281,Divya_21281,SC,Mumbai,0,Absent,2,15-01-2026
21282,Rahul_21282,OBC,Bangalore,71,Present,2,11-02-2026
21283,Neha_21283,General,Chennai,77,Present,3,06-02-2026
21284,Arjun_21284,General,Jaipur,0,Absent,1,24-01-2026
21285,Priya_21285,SC,Bhopal,0,Absent,1,09-01-2026
21286,Simran_21286,SC,Chennai,0,Absent,2,12-02-2026
21287,Tarun_21287,General,Delhi,0,Absent,2,06-02-2026
21288,Amit_21288,EWS,Chennai,82,Present,2,21-01-2026
21289,Rakesh_21289,General,Bangalore,0,Absent,2,02-01-2026
21290,Tarun_21290,General,Bangalore,70,Present,3,01-02-2026
21291,Meera_21291,General,Jaipur,0,Absent,3,16-02-2026
21292,Amit_21292,General,Jaipur,72,Present,2,04-02-2026
21293,Manish_21293,General,Delhi,56,Present,1,01-01-2026
21294,Simran_21294,OBC,Chennai,0,Absent,2,11-01-2026
21295,Harsh_21295,General,Chennai,0,Absent,2,17-02-2026
21296,Sneha_21296,General,Chennai,0,Absent,2,21-01-2026
21297,Pooja_21297,OBC,Chennai,77,Present,1,05-02-2026
21298,Pradeep_21298,General,Chennai,78,Present,1,22-01-2026
21299,Rohit_21299,General,Pune,0,Absent,1,22-01-2026
21300,Amit_21300,General,Bhopal,59,Present,1,14-01-2026
21301,Manish_21301,SC,Mumbai,84,Present,2,08-02-2026
21302,Kunal_21302,EWS,Lucknow,0,Absent,1,06-01-2026
21303,Rakesh_21303,OBC,Bhopal,0,Absent,1,31-01-2026
21304,Sneha_21304,General,Mumbai,65,Present,3,02-02-2026
21305,Sunita_21305,General,Mumbai,0,Absent,1,07-02-2026
21306,Tarun_21306,SC,Bhopal,0,Absent,1,03-02-2026
21307,Anita_21307,EWS,Delhi,66,Present,3,28-02-2026
21308,Sunita_21308,General,Bhopal,74,Present,1,23-02-2026
21308,Sunita_21308,General,Bhopal,70,Present,1,23-02-2026
21309,Simran_21309,OBC,Bangalore,69,Present,1,15-01-2026
21310,Suresh_21310,General,Bhopal,0,Absent,1,02-01-2026
21311,Vikas_21311,General,Jaipur,0,Absent,3,15-01-2026
21311,Vikas_21311,General,Jaipur,0,Absent,3,15-01-2026
21312,Suresh_21312,General,Mumbai,76,Present,2,25-02-2026
21313,Pradeep_21313,SC,Delhi,0,Absent,1,22-02-2026
21314,Kavita_21314,SC,Lucknow,83,Present,2,16-02-2026
21315,Anjali_21315,SC,Hyderabad,0,Absent,2,16-01-2026
21316,Anjali_21316,OBC,Bhopal,56,Present,3,25-01-2026
21317,Pradeep_21317,General,Delhi,67,Present,1,08-01-2026
21318,Rohit_21318,SC,Chennai,0,Absent,3,06-02-2026
21319,Simran_21319,General,Lucknow,63,Present,2,23-02-2026
21320,Arjun_21320,General,Kolkata,77,Present,1,24-02-2026
21321,Komal_21321,General,Mumbai,0,Absent,3,06-02-2026
21322,Sneha_21322,OBC,Pune,60,Present,1,14-01-2026
21323,Sneha_21323,General,Chennai,81,Present,2,01-02-2026
21324,Meera_21324,SC,Bhopal,0,Absent,3,06-02-2026
21325,Meera_21325,EWS,Pune,0,Absent,1,03-01-2026
21326,Pooja_21326,General,Hyderabad,73,Present,1,20-01-2026
21327,Pooja_21327,General,Mumbai,0,Absent,2,07-01-2026
21328,Rahul_21328,SC,Pune,70,Present,1,20-02-2026
21329,Priya_21329,General,Delhi,0,Absent,2,05-01-2026
21330,Neha_21330,General,Pune,81,Present,2,02-03-2026
21331,Deepak_21331,General,Hyderabad,75,Present,3,13-02-2026
21332,Neha_21332,OBC,Pune,70,Present,2,28-01-2026
21333,Divya_21333,OBC,Lucknow,0,Absent,3,24-01-2026
21334,Pooja_21334,General,Lucknow,59,Present,2,09-01-2026
21335,Kavita_21335,SC,Hyderabad,76,Present,2,22-02-2026
21336,Pradeep_21336,OBC,Hyderabad,0,Absent,3,06-01-2026
21337,Suresh_21337,General,Lucknow,0,Absent,2,08-01-2026
21338,Manish_21338,General,Lucknow,0,Absent,2,11-02-2026
21339,Simran_21339,OBC,Chennai,61,Present,3,29-01-2026
21340,Rahul_21340,General,Kolkata,89,Present,1,06-01-2026
21341,Komal_21341,General,Bhopal,69,Present,2,01-03-2026
21342,Sneha_21342,General,Bangalore,79,Present,1,25-01-2026
21343,Sahil_21343,General,Delhi,0,Absent,1,21-01-2026
21344,Ritu_21344,OBC,Bhopal,69,Present,1,04-02-2026
21345,Amit_21345,General,Mumbai,0,Absent,1,19-02-2026
21346,Rohit_21346,OBC,Kolkata,0,Absent,2,18-01-2026
21347,Vikas_21347,OBC,Mumbai,0,Absent,2,03-01-2026
21348,Anita_21348,SC,Pune,0,Absent,3,22-01-2026
21349,Anita_21349,General,Mumbai,0,Absent,1,23-02-2026
21350,Sahil_21350,General,Delhi,75,Present,2,12-02-2026
21351,Sahil_21351,SC,Kolkata,0,Absent,3,15-02-2026
21352,Anjali_21352,OBC,Bhopal,60,Present,3,12-02-2026
21353,Harsh_21353,General,Hyderabad,0,Absent,1,09-01-2026
21354,Arjun_21354,OBC,Bangalore,88,Present,1,28-02-2026
21355,Arjun_21355,EWS,Delhi,89,Present,3,11-01-2026
21356,Manish_21356,General,Mumbai,76,Present,3,18-01-2026
21357,Kavita_21357,SC,Hyderabad,83,Present,3,28-02-2026
21358,Nitin_21358,OBC,Kolkata,0,Absent,2,08-02-2026
21359,Kiran_21359,OBC,Kolkata,68,Present,3,09-01-2026
21360,Neha_21360,OBC,Chennai,61,Present,1,15-02-2026
21361,Sneha_21361,SC,Kolkata,63,Present,1,23-01-2026
21362,Tarun_21362,OBC,Jaipur,0,Absent,1,12-01-2026
21363,Tarun_21363,EWS,Hyderabad,82,Present,3,26-02-2026
21364,Manish_21364,General,Mumbai,0,Absent,3,24-01-2026
21365,Deepak_21365,SC,Bhopal,0,Absent,2,09-01-2026
21366,Isha_21366,EWS,Bangalore,85,Present,2,20-02-2026
21367,Pooja_21367,OBC,Kolkata,87,Present,2,13-02-2026
21368,Pradeep_21368,OBC,Kolkata,64,Present,2,23-02-2026
21369,Tarun_21369,OBC,Kolkata,0,Absent,3,20-01-2026
21370,Nitin_21370,EWS,Lucknow,56,Present,1,10-02-2026
21371,Komal_21371,SC,Bhopal,0,Absent,3,24-02-2026
21372,Kunal_21372,OBC,Bangalore,50,Present,2,24-02-2026
21373,Manish_21373,General,Delhi,0,Absent,3,31-01-2026
21374,Deepak_21374,OBC,Kolkata,0,Absent,3,21-02-2026
21375,Priya_21375,OBC,Jaipur,64,Present,2,13-01-2026
21376,Vikas_21376,General,Delhi,63,Present,2,18-02-2026
21377,Ritu_21377,General,Mumbai,0,Absent,2,13-01-2026
21378,Kavita_21378,SC,Mumbai,0,Absent,2,02-02-2026
21379,Arjun_21379,OBC,Mumbai,80,Present,1,15-01-2026
21380,Simran_21380,General,Bangalore,0,Absent,1,04-02-2026
21381,Divya_21381,General,Kolkata,0,Absent,1,06-02-2026
21382,Kiran_21382,General,Jaipur,0,Absent,1,12-02-2026
21383,Rakesh_21383,General,Jaipur,0,Absent,3,07-01-2026
21384,Meera_21384,EWS,Kolkata,0,Absent,2,06-01-2026
21385,Tarun_21385,OBC,Pune,0,Absent,1,16-02-2026
21386,Sahil_21386,General,Mumbai,0,Absent,2,08-02-2026
21387,Simran_21387,OBC,Pune,0,Absent,1,14-02-2026
21388,Divya_21388,OBC,Bhopal,0,Absent,1,30-01-2026
21389,Priya_21389,EWS,Bangalore,79,Present,1,17-01-2026
21390,Arjun_21390,OBC,Lucknow,71,Present,1,09-01-2026
21391,Anjali_21391,General,Lucknow,0,Absent,1,29-01-2026
21392,Amit_21392,OBC,Pune,72,Present,2,16-01-2026
21393,Simran_21393,OBC,Bangalore,75,Present,1,12-01-2026
21394,Tarun_21394,General,Bangalore,0,Absent,3,11-02-2026
21395,Komal_21395,General,Bhopal,0,Absent,1,14-02-2026
21396,Sneha_21396,SC,Bhopal,0,Absent,1,21-01-2026
21397,Anjali_21397,SC,Chennai,0,Absent,2,06-02-2026
21398,Divya_21398,General,Pune,56,Present,2,04-02-2026
21399,Arjun_21399,OBC,Bangalore,54,Present,1,16-01-2026
21400,Anjali_21400,EWS,Delhi,0,Absent,2,17-01-2026
21401,Rohit_21401,EWS,Jaipur,76,Present,3,29-01-2026
21402,Pooja_21402,General,Mumbai,0,Absent,2,01-02-2026
21403,Sahil_21403,General,Bhopal,0,Absent,3,02-02-2026
21404,Meera_21404,General,Pune,73,Present,2,16-02-2026
21405,Neha_21405,OBC,Kolkata,75,Present,1,13-02-2026
21406,Ritu_21406,OBC,Delhi,0,Absent,2,12-02-2026
21407,Sunita_21407,General,Kolkata,71,Present,2,11-01-2026
21408,Kiran_21408,SC,Delhi,0,Absent,3,02-03-2026
21409,Sahil_21409,SC,Pune,0,Absent,2,15-02-2026
21410,Ritu_21410,SC,Bangalore,71,Present,2,24-01-2026
21411,Meera_21411,OBC,Bangalore,0,Absent,3,31-01-2026
21412,Anjali_21412,General,Kolkata,0,Absent,2,22-01-2026
21413,Arjun_21413,General,Hyderabad,73,Present,3,28-01-2026
21414,Isha_21414,General,Bhopal,0,Absent,3,02-02-2026
21415,Anjali_21415,General,Delhi,0,Absent,1,14-01-2026
21416,Meera_21416,OBC,Hyderabad,0,Absent,2,01-01-2026
21417,Ritu_21417,OBC,Pune,58,Present,1,04-01-2026
21418,Kunal_21418,OBC,Kolkata,88,Present,1,01-03-2026
21419,Kavita_21419,EWS,Jaipur,57,Present,1,20-01-2026
21420,Tarun_21420,General,Delhi,0,Absent,1,26-02-2026
21421,Rahul_21421,OBC,Hyderabad,48,Present,3,26-01-2026
21422,Pradeep_21422,OBC,Bhopal,51,Present,3,05-01-2026
21423,Deepak_21423,SC,Jaipur,58,Present,2,22-02-2026
21424,Ritu_21424,SC,Chennai,0,Absent,2,06-02-2026
21425,Harsh_21425,OBC,Mumbai,58,Present,1,08-02-2026
21426,Kavita_21426,General,Mumbai,73,Present,2,15-02-2026
21427,Simran_21427,General,Bhopal,60,Present,2,02-01-2026
21428,Manish_21428,General,Lucknow,74,Present,2,20-02-2026
21429,Komal_21429,General,Chennai,61,Present,1,27-02-2026
21430,Anjali_21430,OBC,Bhopal,0,Absent,1,14-02-2026
21431,Sahil_21431,OBC,Bhopal,90,Present,2,19-01-2026
21432,Ritu_21432,General,Chennai,76,Present,2,24-02-2026
21433,Komal_21433,OBC,Chennai,0,Absent,1,04-01-2026
21434,Kavita_21434,OBC,Bhopal,58,Present,1,21-02-2026
21435,Harsh_21435,General,Jaipur,0,Absent,1,02-02-2026
21436,Manish_21436,SC,Kolkata,0,Absent,2,30-01-2026
21437,Isha_21437,General,Bangalore,0,Absent,2,12-02-2026
21438,Neha_21438,General,Bhopal,0,Absent,3,29-01-2026
21439,Kavita_21439,EWS,Bhopal,0,Absent,3,21-02-2026
21440,Manish_21440,OBC,Pune,0,Absent,1,09-01-2026
21441,Pooja_21441,EWS,Jaipur,60,Present,3,02-03-2026
21442,Sahil_21442,SC,Mumbai,0,Absent,3,26-02-2026
21443,Arjun_21443,General,Bhopal,0,Absent,3,15-02-2026
21444,Sunita_21444,General,Bangalore,0,Absent,1,01-03-2026
21445,Isha_21445,OBC,Hyderabad,0,Absent,3,01-03-2026
21446,Manish_21446,General,Bhopal,67,Present,2,22-02-2026
21447,Kunal_21447,General,Jaipur,0,Absent,3,14-01-2026
21448,Priya_21448,General,Hyderabad,61,Present,2,22-02-2026
21449,Anjali_21449,General,Pune,72,Present,1,10-02-2026
21450,Kunal_21450,OBC,Mumbai,79,Present,1,17-01-2026
21451,Rahul_21451,OBC,Bhopal,0,Absent,3,05-02-2026
21452,Sneha_21452,OBC,Bhopal,86,Present,2,25-01-2026
21453,Tarun_21453,General,Hyderabad,0,Absent,1,09-02-2026
21454,Vikas_21454,OBC,Chennai,88,Present,2,01-02-2026
21455,Sahil_21455,General,Kolkata,0,Absent,3,14-02-2026
21456,Divya_21456,General,Bhopal,40,Present,3,19-02-2026
21457,Harsh_21457,General,Jaipur,78,Present,1,13-01-2026
21458,Pradeep_21458,OBC,Jaipur,47,Present,3,18-01-2026
21459,Pooja_21459,General,Bangalore,0,Absent,2,19-02-2026
21459,Pooja_21459,General,Bangalore,0,Absent,2,19-02-2026
21460,Anjali_21460,OBC,Delhi,0,Absent,2,01-02-2026
21461,Pooja_21461,General,Bhopal,0,Absent,2,19-01-2026
21462,Komal_21462,OBC,Delhi,66,Present,1,20-01-2026
21463,Sunita_21463,SC,Jaipur,0,Absent,3,26-01-2026
21464,Pooja_21464,General,Delhi,0,Absent,1,27-01-2026
21465,Deepak_21465,General,Bhopal,0,Absent,1,06-01-2026
21466,Sahil_21466,General,Jaipur,47,Present,2,18-01-2026
21467,Divya_21467,SC,Kolkata,81,Present,1,25-01-2026
21468,Tarun_21468,OBC,Bangalore,0,Absent,1,04-02-2026
21469,Sahil_21469,OBC,Bangalore,0,Absent,3,03-02-2026
21470,Deepak_21470,General,Jaipur,0,Absent,1,09-01-2026
21471,Suresh_21471,EWS,Jaipur,64,Present,3,20-01-2026
21472,Harsh_21472,OBC,Delhi,0,Absent,2,29-01-2026
21473,Pradeep_21473,General,Kolkata,79,Present,2,06-01-2026
21474,Kunal_21474,General,Delhi,69,Present,2,13-01-2026
21475,Kunal_21475,OBC,Pune,0,Absent,3,28-02-2026
21476,Arjun_21476,General,Chennai,55,Present,3,26-02-2026
21477,Rahul_21477,General,Delhi,87,Present,1,23-01-2026
21478,Deepak_21478,General,Bhopal,0,Absent,3,19-02-2026
21479,Vikas_21479,General,Pune,0,Absent,3,25-01-2026
21480,Rahul_21480,General,Jaipur,0,Absent,2,22-02-2026
21481,Kavita_21481,General,Pune,0,Absent,3,22-02-2026
21482,Priya_21482,SC,Bangalore,67,Present,1,12-01-2026
21483,Meera_21483,General,Delhi,0,Absent,3,28-01-2026
21484,Pradeep_21484,General,Chennai,0,Absent,2,17-01-2026
21485,Amit_21485,SC,Kolkata,50,Present,1,07-02-2026
21486,Isha_21486,General,Pune,82,Present,3,07-01-2026
21487,Kunal_21487,OBC,Pune,0,Absent,1,07-02-2026
21488,Simran_21488,SC,Jaipur,88,Present,3,21-02-2026
21489,Harsh_21489,General,Hyderabad,86,Present,3,23-01-2026
21490,Harsh_21490,General,Kolkata,0,Absent,3,09-01-2026
21491,Kavita_21491,EWS,Delhi,0,Absent,1,12-02-2026
21492,Kunal_21492,SC,Pune,0,Absent,2,12-01-2026
21493,Amit_21493,OBC,Kolkata,66,Present,1,20-01-2026
21494,Anita_21494,General,Chennai,0,Absent,2,18-02-2026
21495,Sunita_21495,OBC,Hyderabad,76,Present,3,14-02-2026
21496,Priya_21496,General,Hyderabad,50,Present,1,17-02-2026
21497,Harsh_21497,General,Hyderabad,88,Present,3,06-02-2026
21498,Simran_21498,SC,Kolkata,0,Absent,3,28-01-2026
21499,Kiran_21499,General,Delhi,0,Absent,2,01-02-2026
21500,Priya_21500,OBC,Mumbai,0,Absent,1,31-01-2026
21501,Neha_21501,General,Delhi,0,Absent,3,18-02-2026
21502,Divya_21502,SC,Delhi,0,Absent,1,31-01-2026
21503,Neha_21503,OBC,Lucknow,45,Present,1,02-01-2026
21504,Priya_21504,General,Lucknow,0,Absent,3,11-02-2026
21505,Manish_21505,General,Jaipur,57,Present,3,11-01-2026
21506,Arjun_21506,General,Delhi,0,Absent,3,20-01-2026
21507,Manish_21507,General,Pune,71,Present,2,13-01-2026
21508,Rohit_21508,SC,Mumbai,49,Present,3,30-01-2026
21509,Harsh_21509,OBC,Bangalore,81,Present,1,09-01-2026
21510,Pooja_21510,OBC,Bangalore,57,Present,2,29-01-2026
21511,Simran_21511,General,Chennai,72,Present,3,05-01-2026
21512,Deepak_21512,OBC,Lucknow,71,Present,1,18-02-2026
21513,Anita_21513,General,Mumbai,0,Absent,3,18-02-2026
21514,Tarun_21514,OBC,Delhi,0,Absent,2,20-01-2026
21515,Anjali_21515,EWS,Delhi,63,Present,1,23-01-2026
21516,Arjun_21516,OBC,Jaipur,71,Present,2,27-01-2026
21517,Nitin_21517,General,Jaipur,58,Present,2,26-02-2026
21518,Priya_21518,General,Mumbai,0,Absent,1,18-01-2026
21519,Sneha_21519,SC,Kolkata,0,Absent,2,12-01-2026
21520,Kavita_21520,OBC,Bangalore,74,Present,3,02-03-2026
21521,Arjun_21521,OBC,Hyderabad,0,Absent,1,02-02-2026
21522,Deepak_21522,OBC,Lucknow,84,Present,1,16-02-2026
21523,Harsh_21523,EWS,Bangalore,83,Present,3,02-02-2026
21524,Harsh_21524,EWS,Hyderabad,76,Present,2,04-02-2026
21525,Komal_21525,General,Bangalore,76,Present,1,24-02-2026
21526,Harsh_21526,General,Mumbai,0,Absent,1,14-01-2026
21527,Kunal_21527,OBC,Pune,69,Present,1,31-01-2026
21528,Anjali_21528,SC,Jaipur,55,Present,3,11-02-2026
21529,Rahul_21529,SC,Lucknow,0,Absent,3,17-01-2026
21530,Pooja_21530,General,Bangalore,75,Present,2,05-02-2026
21531,Isha_21531,General,Bangalore,80,Present,2,05-01-2026
21532,Anita_21532,SC,Bhopal,63,Present,1,27-01-2026
21533,Rohit_21533,OBC,Hyderabad,0,Absent,2,01-03-2026
21534,Priya_21534,SC,Kolkata,0,Absent,1,10-02-2026
21535,Rohit_21535,General,Kolkata,0,Absent,1,20-01-2026
21536,Arjun_21536,SC,Mumbai,62,Present,2,17-02-2026
21537,Pooja_21537,EWS,Kolkata,0,Absent,2,27-01-2026
21538,Vikas_21538,OBC,Bangalore,69,Present,3,09-02-2026
21539,Pooja_21539,OBC,Mumbai,74,Present,2,24-02-2026
21540,Sahil_21540,OBC,Hyderabad,88,Present,2,26-01-2026
21541,Sunita_21541,General,Lucknow,73,Present,2,25-02-2026
21542,Anita_21542,OBC,Jaipur,0,Absent,1,20-02-2026
21543,Rahul_21543,OBC,Lucknow,76,Present,3,06-02-2026
21544,Sneha_21544,SC,Bangalore,51,Present,3,01-03-2026
21545,Amit_21545,General,Delhi,73,Present,1,08-01-2026
21546,Meera_21546,OBC,Bangalore,53,Present,2,23-01-2026
21547,Priya_21547,General,Lucknow,0,Absent,1,22-02-2026
21548,Nitin_21548,General,Mumbai,39,Present,1,15-02-2026
21549,Tarun_21549,OBC,Bangalore,0,Absent,2,25-02-2026
21550,Rohit_21550,General,Jaipur,91,Present,3,29-01-2026
21551,Divya_21551,OBC,Kolkata,0,Absent,1,03-01-2026
21552,Anjali_21552,OBC,Jaipur,74,Present,1,30-01-2026
21553,Rahul_21553,OBC,Kolkata,82,Present,2,14-01-2026
21554,Tarun_21554,General,Mumbai,0,Absent,3,27-02-2026
21555,Kunal_21555,General,Jaipur,58,Present,1,03-02-2026
21556,Nitin_21556,General,Lucknow,0,Absent,2,23-02-2026
21557,Divya_21557,General,Kolkata,0,Absent,2,31-01-2026
21558,Priya_21558,OBC,Mumbai,0,Absent,1,14-01-2026
21559,Kunal_21559,SC,Mumbai,71,Present,3,14-01-2026
21560,Anjali_21560,OBC,Chennai,49,Present,1,20-02-2026
21561,Simran_21561,General,Bhopal,0,Absent,3,15-01-2026
21562,Komal_21562,SC,Lucknow,64,Present,1,19-02-2026
21563,Anita_21563,SC,Delhi,0,Absent,2,23-01-2026
21564,Pooja_21564,OBC,Kolkata,0,Absent,1,24-01-2026
21565,Suresh_21565,General,Pune,0,Absent,3,04-02-2026
21566,Harsh_21566,OBC,Delhi,79,Present,1,12-02-2026
21567,Pradeep_21567,OBC,Bhopal,0,Absent,1,10-02-2026
